🇨🇳 港•台,#genre#
精品纪录,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
军旅剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
军事评论,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226646/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226642/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
百事通,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225904/index.m3u8
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
全纪实,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225620/2/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225768/2/index.m3u8
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225622/2/index.m3u8
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225648/2/index.m3u8
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225767/2/index.m3u8
超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225623/2/index.m3u8
超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225766/2/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225625/2/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225765/2/index.m3u8
武博世界,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225656/2/index.m3u8
中国功夫,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225660/2/index.m3u8
军旅剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225669/2/index.m3u8
黑莓动画,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225672/2/index.m3u8
古装剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225678/2/index.m3u8
炫舞未来,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225707/2/index.m3u8
潮妈辣婆,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225708/2/index.m3u8
精品体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225709/2/index.m3u8
精品记录,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225710/2/index.m3u8
金牌综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225711/2/index.m3u8
家庭剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225713/2/index.m3u8
精品大剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225714/2/index.m3u8
动画,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225716/2/index.m3u8
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225718/2/index.m3u8
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225764/2/index.m3u8
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225769/2/index.m3u8
金鹰卡通,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225721/2/index.m3u8
军事评论,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225757/2/index.m3u8
中华美食,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225924/2/index.m3u8
爱情喜剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
潮妈辣婆,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
地方财经,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227087/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
第一财经,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226564/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226692/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225881/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226754/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
电视剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226741/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226743/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226736/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226732/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动漫秀场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动作电影,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
都市剧场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227204/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
古装剧场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
黑莓电影,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
黑莓动画,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225878/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
欢笑剧场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227145/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225946/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227213/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
纪实人文,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
家庭剧场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
嘉佳卡通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227230/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金牌综艺,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金色学堂,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰纪实,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226975/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
金鹰卡通,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226959/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
惊悚悬疑,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
精品大剧,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
精品纪录,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
军旅剧场,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
军事评论,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227189/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227047/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227107/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
咪咕,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
全纪实,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
欢笑剧场4K,https://live.v1.mk/api/bestv.php?id=hxjc4k/15000000
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8
票房电影,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
五星影院,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8,11,22,33
动漫,http://epg.112114.xyz/douyu/6610883
24H欢乐不断,http://epg.112114.xyz/douyu/131977
24H欢乐不断,http://epg.112114.xyz/douyu/7298973
科幻动作经典喜剧,http://epg.112114.xyz/douyu/4332
经典科幻动作灾难,http://epg.112114.xyz/douyu/252802
童年回忆,http://epg.112114.xyz/douyu/10395973
科幻影视,http://epg.112114.xyz/douyu/3508304
60帧极致蓝光,http://epg.112114.xyz/douyu/747764
经典神剧,http://epg.112114.xyz/douyu/3700024
国语超清动画电影,http://epg.112114.xyz/douyu/6449849
华语经典,http://epg.112114.xyz/douyu/434971

🇨🇳  轮播,#genre#

斗鱼电影HD1,http://epg.112114.xyz/douyu/4246519
斗鱼电影HD2,http://epg.112114.xyz/douyu/122402
斗鱼电影HD3,http://epg.112114.xyz/douyu/85894
斗鱼电影HD4,http://epg.112114.xyz/douyu/263824
斗鱼电影HD5,http://epg.112114.xyz/douyu/747764
斗鱼电影HD6,http://epg.112114.xyz/douyu/20415
斗鱼电影HD7,http://epg.112114.xyz/douyu/323876
斗鱼电影HD8,http://epg.112114.xyz/douyu/6140589
斗鱼电影HD9,http://epg.112114.xyz/douyu/8770422
斗鱼电影HD10,http://epg.112114.xyz/douyu/2436390
斗鱼电影HD11,http://epg.112114.xyz/douyu/218859
斗鱼电影HD12,http://epg.112114.xyz/douyu/36337
斗鱼电影HD13,http://epg.112114.xyz/douyu/413573
斗鱼电影HD14,http://epg.112114.xyz/douyu/3637726
斗鱼电影HD15,http://epg.112114.xyz/douyu/9292492
斗鱼电影HD16,http://epg.112114.xyz/douyu/252802
斗鱼电影HD17,http://epg.112114.xyz/douyu/8945323
斗鱼电影HD18,http://epg.112114.xyz/douyu/2516864
斗鱼电影HD19,http://epg.112114.xyz/douyu/248753
斗鱼电影HD20,http://epg.112114.xyz/douyu/4332
斗鱼电影HD21,http://epg.112114.xyz/douyu/9651304
斗鱼电影HD22,http://epg.112114.xyz/douyu/9650887
斗鱼电影HD23,http://epg.112114.xyz/douyu/8814650
斗鱼电影HD24,http://epg.112114.xyz/douyu/8985415
斗鱼电影HD25,http://epg.112114.xyz/douyu/1165374
斗鱼电影HD26,http://epg.112114.xyz/douyu/1735337
斗鱼电影HD27,http://epg.112114.xyz/douyu/1226741
斗鱼电影28,http://epg.112114.xyz/douyu/2935323
斗鱼电影29,http://epg.112114.xyz/douyu/6027991
斗鱼电影30,http://epg.112114.xyz/douyu/4105989
斗鱼电影31,http://epg.112114.xyz/douyu/6369954
斗鱼电影32,http://epg.112114.xyz/douyu/2793084
斗鱼电影33,http://epg.112114.xyz/douyu/74374
斗鱼电影34,http://epg.112114.xyz/douyu/7305938
斗鱼电影35,http://epg.112114.xyz/douyu/310926
斗鱼电影36,http://epg.112114.xyz/douyu/9292499
斗鱼电影37,http://epg.112114.xyz/douyu/96577
斗鱼电影38,http://epg.112114.xyz/douyu/9826611
斗鱼电影39,http://epg.112114.xyz/douyu/4505431
斗鱼电影40,http://epg.112114.xyz/douyu/315457
斗鱼电影41,http://epg.112114.xyz/douyu/6655271
斗鱼电影42,http://epg.112114.xyz/douyu/434971
斗鱼电视剧HD43,http://epg.112114.xyz/douyu/2838296
斗鱼电视剧HD44,http://epg.112114.xyz/douyu/7701735
斗鱼电视剧HD45,http://epg.112114.xyz/douyu/7489563
斗鱼电视剧HD46,http://epg.112114.xyz/douyu/6566658
斗鱼电视剧HD47,http://epg.112114.xyz/douyu/431460
斗鱼电视剧HD48,http://epg.112114.xyz/douyu/8600645
斗鱼电视剧HD49,http://epg.112114.xyz/douyu/7575350
斗鱼电视剧HD50,http://epg.112114.xyz/douyu/7644931
斗鱼电视剧HD51,http://epg.112114.xyz/douyu/9650860
斗鱼电视剧HD52,http://epg.112114.xyz/douyu/3756989
斗鱼电视剧HD53,http://epg.112114.xyz/douyu/6706214
斗鱼电视剧54,http://epg.112114.xyz/douyu/299854
斗鱼电视剧55,http://epg.112114.xyz/douyu/6899895
斗鱼电视剧56,http://epg.112114.xyz/douyu/276200
斗鱼电视剧57,http://epg.112114.xyz/douyu/4290711
斗鱼电视剧58,http://epg.112114.xyz/douyu/6648727
斗鱼电视剧59,http://epg.112114.xyz/douyu/9638983
斗鱼电视剧60,http://epg.112114.xyz/douyu/5261342
斗鱼电视剧61,http://epg.112114.xyz/douyu/5522351
斗鱼电视剧62,http://epg.112114.xyz/douyu/9639508
斗鱼电视剧63,http://epg.112114.xyz/douyu/4373285
斗鱼电视剧64,http://epg.112114.xyz/douyu/3439096
斗鱼电视剧65,http://epg.112114.xyz/douyu/4549169
斗鱼电视剧66,http://epg.112114.xyz/douyu/7270927
斗鱼电视剧67,http://epg.112114.xyz/douyu/7459925
斗鱼电视剧68,http://epg.112114.xyz/douyu/8901218
斗鱼电视剧69,http://epg.112114.xyz/douyu/7623292
斗鱼电视剧70,http://epg.112114.xyz/douyu/7356023
斗鱼电视剧71,http://epg.112114.xyz/douyu/308752
斗鱼电视剧72,http://epg.112114.xyz/douyu/3758762
斗鱼动漫HD73,http://epg.112114.xyz/douyu/206858
斗鱼动漫74,http://epg.112114.xyz/douyu/6610883
斗鱼动漫75,http://epg.112114.xyz/douyu/1783144
斗鱼动漫76,http://epg.112114.xyz/douyu/1174353
斗鱼动漫77,http://epg.112114.xyz/douyu/7528160
斗鱼动漫78,http://epg.112114.xyz/douyu/7888428
斗鱼搞笑HD79,http://epg.112114.xyz/douyu/9220456
斗鱼搞笑HD80,http://epg.112114.xyz/douyu/9770949
斗鱼搞笑HD81,http://epg.112114.xyz/douyu/9067836
斗鱼搞笑HD82,http://epg.112114.xyz/douyu/9817729
斗鱼搞笑HD83,http://epg.112114.xyz/douyu/8737695
斗鱼搞笑84,http://epg.112114.xyz/douyu/9804180
斗鱼搞笑85,http://epg.112114.xyz/douyu/2132902
斗鱼影评HD86,http://epg.112114.xyz/douyu/9559158
斗鱼影评HD87,http://epg.112114.xyz/douyu/9419771
斗鱼影评HD88,http://epg.112114.xyz/douyu/4258555
斗鱼影评HD89,http://epg.112114.xyz/douyu/8317926
斗鱼影评HD90,http://epg.112114.xyz/douyu/8986636
斗鱼影评HD91,http://epg.112114.xyz/douyu/9837291
斗鱼影评HD92,http://epg.112114.xyz/douyu/297689
斗鱼影评HD93,http://epg.112114.xyz/douyu/8651489
斗鱼影评HD94,http://epg.112114.xyz/douyu/8656759
斗鱼影评95,http://epg.112114.xyz/douyu/9562616
斗鱼影评96,http://epg.112114.xyz/douyu/9527700
斗鱼影评97,http://epg.112114.xyz/douyu/2758565
斗鱼影评98,http://epg.112114.xyz/douyu/9573592
斗鱼美食HD99,http://epg.112114.xyz/douyu/2901080
斗鱼美食HD100,http://epg.112114.xyz/douyu/8144937
斗鱼科普HD101,http://epg.112114.xyz/douyu/9317739
斗鱼科普HD102,http://epg.112114.xyz/douyu/9447974
斗鱼科普HD103,http://epg.112114.xyz/douyu/9369468
斗鱼科普HD104,http://epg.112114.xyz/douyu/9385288
斗鱼科普HD105,http://epg.112114.xyz/douyu/8434598
斗鱼科普HD106,http://epg.112114.xyz/douyu/7357786
斗鱼科普107,http://epg.112114.xyz/douyu/838632
斗鱼科普108,http://epg.112114.xyz/douyu/9412981
斗鱼科普109,http://epg.112114.xyz/douyu/8667001
斗鱼历史110,http://epg.112114.xyz/douyu/9738854
斗鱼历史111,http://epg.112114.xyz/douyu/1330448
斗鱼体育112,http://epg.112114.xyz/douyu/9170147
斗鱼体育113,http://epg.112114.xyz/douyu/9471214
斗鱼说法114,http://epg.112114.xyz/douyu/709710
斗鱼游戏HD115,http://epg.112114.xyz/douyu/5720533
斗鱼游戏HD116,http://epg.112114.xyz/douyu/101367
斗鱼游戏HD117,http://epg.112114.xyz/douyu/1863767
斗鱼游戏HD118,http://epg.112114.xyz/douyu/288016
斗鱼游戏HD119,http://epg.112114.xyz/douyu/2947432
斗鱼游戏HD120,http://epg.112114.xyz/douyu/9412634
斗鱼游戏HD121,http://epg.112114.xyz/douyu/582442
斗鱼游戏HD122,http://epg.112114.xyz/douyu/6601808
斗鱼游戏HD123,http://epg.112114.xyz/douyu/9747078
斗鱼游戏HD124,http://epg.112114.xyz/douyu/2038911
斗鱼游戏HD125,http://epg.112114.xyz/douyu/486816
斗鱼游戏HD126,http://epg.112114.xyz/douyu/4872710
斗鱼游戏HD127,http://epg.112114.xyz/douyu/428250
斗鱼游戏128,http://epg.112114.xyz/douyu/6712395
斗鱼棋牌129,http://epg.112114.xyz/douyu/1227260
斗鱼棋牌130,http://epg.112114.xyz/douyu/851040
斗鱼棋牌131,http://epg.112114.xyz/douyu/4369877
斗鱼歌舞HD132,http://epg.112114.xyz/douyu/6129898
斗鱼歌舞HD133,http://epg.112114.xyz/douyu/3763915
斗鱼歌舞134,http://epg.112114.xyz/douyu/5746514
斗鱼歌舞135,http://epg.112114.xyz/douyu/7771387
斗鱼歌舞136,http://epg.112114.xyz/douyu/5278299
斗鱼歌舞137,http://epg.112114.xyz/douyu/5772555
斗鱼歌舞138,http://epg.112114.xyz/douyu/92000
斗鱼歌舞139,http://epg.112114.xyz/douyu/9837104
斗鱼综艺HD140,http://epg.112114.xyz/douyu/131977
斗鱼综艺HD141,http://epg.112114.xyz/douyu/7298973
斗鱼综艺HD142,http://epg.112114.xyz/douyu/9236042
斗鱼MTV143,http://epg.112114.xyz/douyu/17732
斗鱼MTV144,http://epg.112114.xyz/douyu/9586235
斗鱼搏击145,http://epg.112114.xyz/douyu/425809
斗鱼车评146,http://epg.112114.xyz/douyu/321987
斗鱼读书147,http://epg.112114.xyz/douyu/11211
斗鱼旅游148,http://epg.112114.xyz/douyu/1109218
斗鱼旅游149,http://epg.112114.xyz/douyu/6580174
斗鱼收藏150,http://epg.112114.xyz/douyu/9812765
斗鱼书画151,http://epg.112114.xyz/douyu/3436981
斗鱼书画152,http://epg.112114.xyz/douyu/6327572
斗鱼怀旧153,http://epg.112114.xyz/douyu/30191
斗鱼怀旧154,http://epg.112114.xyz/douyu/9654885
斗鱼怀旧155,http://epg.112114.xyz/douyu/7505922
斗鱼怀旧156,http://epg.112114.xyz/douyu/60117
斗鱼怀旧157,http://epg.112114.xyz/douyu/27120
斗鱼怀旧158,http://epg.112114.xyz/douyu/9432
斗鱼怀旧159,http://epg.112114.xyz/douyu/69247
斗鱼旅行160,http://epg.112114.xyz/douyu/9970646
斗鱼旅行161,http://epg.112114.xyz/douyu/6563725
斗鱼旅行162,http://epg.112114.xyz/douyu/1668562
斗鱼旅行163,http://epg.112114.xyz/douyu/9358196
斗鱼旅行164,http://epg.112114.xyz/douyu/454867
斗鱼旅行165,http://epg.112114.xyz/douyu/4837387
斗鱼旅行166,http://epg.112114.xyz/douyu/850030
斗鱼旅行167,http://epg.112114.xyz/douyu/9378464
斗鱼旅行168,http://epg.112114.xyz/douyu/442280
斗鱼旅行169,http://epg.112114.xyz/douyu/9314668
斗鱼旅行170,http://epg.112114.xyz/douyu/9172774
斗鱼旅行171,http://epg.112114.xyz/douyu/2240445

🇨🇳 IHOT,#genre#

IHOT爱喜剧,http://39.135.126.226:6610/000000001001/6000000006000010630/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱科幻,http://39.135.126.226:6610/000000001001/6000000006000020630/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱院线,http://39.135.126.226:6610/000000001001/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱浪漫,http://39.135.126.226:6610/000000001001/6000000006000040630/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱悬疑,http://39.135.126.226:6610/000000001001/6000000006000050630/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱经典,http://39.135.126.226:6610/000000001001/6000000006000060630/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱谍战,http://39.135.126.226:6610/000000001001/6000000006000070630/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱都市,http://39.135.126.226:6610/000000001001/6000000006000080630/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱家庭,http://39.135.126.226:6610/000000001001/6000000006000090630/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱青春,http://39.135.126.226:6610/000000001001/6000000006000100630/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱江湖,http://39.135.126.226:6610/000000001001/6000000006000110630/1.m3u8?Contentid=6000000006000110630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱美食,http://39.135.126.226:6610/000000001001/6000000006000120630/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱娱乐,http://39.135.126.226:6610/000000001001/6000000006000130630/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱时尚,http://39.135.126.226:6610/000000001001/6000000006000140630/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱历史,http://39.135.126.226:6610/000000001001/6000000006000150630/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱科学,http://39.135.126.226:6610/000000001001/6000000006000160630/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱军武,http://39.135.126.226:6610/000000001001/6000000006000170630/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱幼教,http://39.135.126.226:6610/000000001001/6000000006000180630/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱猎奇,http://39.135.126.226:6610/000000001001/6000000006000190630/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱解密,http://39.135.126.226:6610/000000001001/6000000006000200630/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱世界,http://39.135.126.226:6610/000000001001/6000000006000210630/1.m3u8?Contentid=6000000006000210630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱玩具,http://39.135.126.226:6610/000000001001/6000000006000220630/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱电竞,http://39.135.126.226:6610/000000001001/6000000006000230630/1.m3u8?Contentid=6000000006000230630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱赛车,http://39.135.126.226:6610/000000001001/6000000006000240630/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=2&channel-id=wasusyt
IHOT爱旅行,http://39.135.126.226:6610/000000001001/6000000006000250630/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=2&channel-id=wasusyt
