🐰  自用,#genre#
CCTV7,http://hls.yun.gehua.net.cn:8088/live/CCTV7HD_1200.m3u8
CCTV7,http://124.220.17.172:1100/aas.php?id=7
CCTV8,http://wabc.ml/sxg.php?id=CCTV-8H265_4000
CCTV8,http://124.220.17.172:1100/aas.php?id=8
CCTV8,http://1.195.111.251:11190/tsfile/live/0008_1.m3u8
CCTV8,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV9,http://wabc.ml/sxg.php?id=CCTV-9H265_4000
CCTV9,http://124.220.17.172:1100/aas.php?id=9
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://wabc.ml/sxg.php?id=CCTV-10H265_4000
CCTV10,http://124.220.17.172:1100/aas.php?id=10
CCTV10,http://1.195.111.251:11190/tsfile/live/0010_1.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV11,http://wabc.ml/sxg.php?id=CCTV-11-H265_4000
CCTV11,http://124.220.17.172:1100/aas.php?id=11
CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV12,http://wabc.ml/sxg.php?id=CCTV-12H265_4000
CCTV12,http://hls.yun.gehua.net.cn:8088/live/CCTV12HD_1200.m3u8
CCTV12,http://124.220.17.172:1100/aas.php?id=12
CCTV13,http://wabc.ml/sxg.php?id=CCTV-xw_4000
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV13,http://124.220.17.172:1100/aas.php?id=13
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV13,http://1.195.111.251:11190/tsfile/live/0013_1.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://wabc.ml/sxg.php?id=CCTV-14H265_4000
CCTV14,http://124.220.17.172:1100/aas.php?id=14
CCTV14,http://1.195.111.251:11190/tsfile/live/0014_1.m3u8
CCTV15,http://wabc.ml/sxg.php?id=CCTV-15-yyH265_4000
CCTV15,http://124.220.17.172:1100/aas.php?id=15
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV16,http://124.220.17.172:1100/aas.php?id=16
CCTV17,http://wabc.ml/sxg.php?id=CCTV-17_4000
CCTV17,http://124.220.17.172:1100/aas.php?id=17
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8

CCTV-1HD,http://live.cooltv.top/tv/aishang.php?id=cctv1hd
CCTV-2HD,http://live.cooltv.top/tv/aishang.php?id=cctv2hd
CCTV-3HD,http://live.cooltv.top/tv/aishang.php?id=cctv3hd
CCTV-4HD,http://live.cooltv.top/tv/aishang.php?id=cctv4hd
CCTV-5HD,http://live.cooltv.top/tv/aishang.php?id=cctv5hd
CCTV-6HD,http://live.cooltv.top/tv/aishang.php?id=cctv6hd
CCTV-7HD,http://live.cooltv.top/tv/aishang.php?id=cctv7hd
CCTV-8HD,http://live.cooltv.top/tv/aishang.php?id=cctv8hd
CCTV-9HD,http://live.cooltv.top/tv/aishang.php?id=cctv9hd
CCTV-10HD,http://live.cooltv.top/tv/aishang.php?id=cctv10hd
CCTV-11HD,http://live.cooltv.top/tv/aishang.php?id=cctv11hd
CCTV-12HD,http://live.cooltv.top/tv/aishang.php?id=cctv12hd
CCTV-13HD,http://live.cooltv.top/tv/aishang.php?id=cctv13hd
CCTV-14HD,http://live.cooltv.top/tv/aishang.php?id=cctv14hd
CCTV-15HD,http://live.cooltv.top/tv/aishang.php?id=cctv15hd
CCTV-16HD,http://live.cooltv.top/tv/aishang.php?id=cctv16hd
CCTV-17HD,http://live.cooltv.top/tv/aishang.php?id=cctv17hd

🐰  卫视,#genre#
安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽卫视,http://wabc.ml/sxg.php?id=ahwsH265_4000
安徽卫视,http://124.220.17.172:1100/aas.php?id=32
安徽卫视,http://204bae1.123nat.com:55/bestv.php?id=40
安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146432-1-1651284611.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146382-1-1651284606.m3u8
深圳卫视,http://wabc.ml/sxg.php?id=szwsH265_4000
深圳卫视,http://124.220.17.172:1100/aas.php?id=36
深圳卫视,http://204bae1.123nat.com:55/bestv.php?id=50
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,https://sztv-hls.cutv.com/AxeFRth/500/g7A3e0R.m3u8?sign=51c740b7a16a29b3c6686bfb30235cc7&t=639d7ae1
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
深圳卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292203.m3u8
深圳卫视,http://tv.a1.gs/sjtv/p/bjcd.php?id=szws
深圳卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292202.m3u8
深圳卫视,http://yfsl.vsd.gehua.net.cn/live/ShenZhenHD_1200.m3u8
广东卫视,http://wabc.ml/sxg.php?id=gdwsH265_4000
广东卫视,http://124.220.17.172:1100/aas.php?id=26
广东卫视,http://204bae1.123nat.com:55/bestv.php?id=49
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/1653140620-1-1651284060.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225742/1653140709-1-1648950419.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://124.220.17.172:1100/aas.php?id=21
浙江卫视,http://204bae1.123nat.com:55/bestv.php?id=46
浙江卫视,http://wabc.ml/sxg.php?id=zjwsH265_4000
湖南卫视,http://wabc.ml/sxg.php?id=hnwsH265_4000
湖南卫视,http://204bae1.123nat.com:55/bestv.php?id=43
湖南卫视,http://120.84.96.120:808/hls/126/index.m3u8
湖南卫视,http://120.84.96.196:808/hls/126/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/1653109760-1-1651280942.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225745/1653109807-1-1648947278.m3u8
东方卫视,http://wabc.ml/sxg.php?id=dfwsH265_4000
东方卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-dongfangstv/index.m3u8
东方卫视,http://124.220.17.172:1100/aas.php?id=23
北京卫视,http://wabc.ml/sxg.php?id=bjwsH265_4000
北京卫视,http://124.220.17.172:1100/aas.php?id=24
北京卫视,http://204bae1.123nat.com:55/bestv.php?id=25
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://115.149.139.141:10001/tsfile/live/1022_1.m3u8
北京卫视,http://125.40.191.58:9901/tsfile/live/0107_1.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
江苏卫视,http://wabc.ml/sxg.php?id=jswsH265_4000
江苏卫视,http://124.220.17.172:1100/aas.php?id=22
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://115.149.139.141:10001/tsfile/live/1026_1.m3u8
江苏卫视,http://125.40.191.58:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://yfsl.vsd.gehua.net.cn/live/JiangSuHD_1200.m3u8
湖北卫视,http://wabc.ml/sxg.php?id=hbwsH265_4000
湖北卫视,http://124.220.17.172:1100/aas.php?id=33
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/1653142328-1-1651284245.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/1653142428-1-1648950531.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://60.10.167.88:808/hls/30/index.m3u8 
广西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls
广西卫视,http://204bae1.123nat.com:55/bestv.php?id=51
黑龙江卫视,http://wabc.ml/sxg.php?id=hljwsH265_4000
黑龙江卫视,http://124.220.17.172:1100/aas.php?id=40
黑龙江卫视,http://204bae1.123nat.com:55/bestv.php?id=29
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225690/index.m3u8
海南卫视,http://124.220.17.172/shtv/ybhg.php?id=761744437
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://204bae1.123nat.com:55/bestv.php?id=58
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8?zweimd
海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8
海南卫视,http://60.10.167.88:808/hls/45/index.m3u8 
重庆卫视,http://wabc.ml/sxg.php?id=cqwsH265_4000
重庆卫视,http://124.220.17.172:1100/aas.php?id=36
重庆卫视,http://204bae1.123nat.com:55/bestv.php?id=28
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
重庆卫视,http://125.40.191.58:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
四川卫视,http://wabc.ml/sxg.php?id=scwsH265_4000
四川卫视,http://hls.yun.gehua.net.cn:8088/live/SiChuan_2000.m3u8
四川卫视,http://204bae1.123nat.com:55/bestv.php?id=54
四川卫视,http://yfsl.vsd.gehua.net.cn/live/SiChuan_800.m3u8
河南卫视,http://wabc.ml/sxg.php?id=hnws35_4000
河南卫视,http://204bae1.123nat.com:55/bestv.php?id=41
河南卫视,http://124.220.17.172/shtv/ybhg.php?id=2933389614
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://yfsl.vsd.gehua.net.cn/live/HeNanHD_6000.m3u8
东南卫视,http://wabc.ml/sxg.php?id=dnwsfjwsH265_4000
东南卫视,http://204bae1.123nat.com:55/bestv.php?id=47
东南卫视,http://117.169.120.140:8080/live/dongnanstv/.m3u8
东南卫视,http://124.220.17.172:1100/aas.php?id=28
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
贵州卫视,http://wabc.ml/sxg.php?id=gzwsH265_4000
贵州卫视,http://124.220.17.172:1100/aas.php?id=35
贵州卫视,http://204bae1.123nat.com:55/bestv.php?id=53
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
江西卫视,http://wabc.ml/sxg.php?id=jxwsH265_4000
江西卫视,http://124.220.17.172:1100/aas.php?id=34
江西卫视,http://204bae1.123nat.com:55/bestv.php?id=44
江西卫视,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西卫视,http://tv.a1.gs/sjtv/jx/jxtv.php?id=jxws
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXi_800.m3u8
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXiHD_6000.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://124.220.17.172:1100/aas.php?id=41
辽宁卫视,http://204bae1.123nat.com:55/bestv.php?id=31
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNing_800.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNingHD_1200.m3u8
辽宁卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000281302.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNingHD_1200.m3u8
吉林卫视,http://wabc.ml/sxg.php?id=jlwsH265_4000
吉林卫视,http://204bae1.123nat.com:55/bestv.php?id=30
吉林卫视,http://124.220.17.172/shtv/ybhg.php?id=1252744610
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
新疆卫视,http://124.220.17.172/as.php?id=46
新疆卫视,http://204bae1.123nat.com:55/bestv.php?id=55
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
新疆卫视,http://111.13.42.234/PLTV/88888888/224/3221226422/1.m3u8
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://222.175.159.226:808/hls/68/index.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
兵团卫视,http://222.175.159.226:808/hls/76/index.m3u8
兵团卫视,http://204bae1.123nat.com:55/bestv.php?id=56
甘肃卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8?blog.ntnas.top
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://204bae1.123nat.com:55/bestv.php?id=37
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8
河北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225732/index.m3u8
浙江卫视,http://222.175.159.226:808/hls/42/index.m3u8
人间衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
山东卫视,http://wabc.ml/sxg.php?id=sdwsH265_4000
山东卫视,http://124.220.17.172:1100/aas.php?id=29
山东卫视,http://204bae1.123nat.com:55/bestv.php?id=39
山东卫视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=sdws
山东卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225697/index.m3u8
山东卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225738/index.m3u8
天津卫视,http://wabc.ml/sxg.php?id=tjwsH265_4000
天津卫视,http://204bae1.123nat.com:55/bestv.php?id=27
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225698/1653141771-1-1651284161.m3u8
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225739/1653141888-1-1648950485.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://yfsl.vsd.gehua.net.cn/live/YunNan_2000.m3u8
西藏卫视,http://124.220.17.172/as.php?id=47
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视,http://117.169.120.140:8080/live/xizangstv/.m3u8
陕西卫视,http://124.220.17.172/as.php?id=43
陕西卫视,http://lu1.cc/c/tv/sjtv/sx/sxxl.php?id=sxws
陕西卫视,http://121.51.249.19/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225498/index.m3u8
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
宁夏卫视,http://livepgc.cmc.ningxiahuangheyun.com/pgc/deb40eb3174c0c2d62c30810f0087d64.m3u8?txSecret=27098501b42eae2199df753a323534df&txTime=6326BD7B
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
内蒙古卫视,http://124.220.17.172:1100/nmgpd.php?id=161
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
内蒙古卫视,http://117.169.120.140:8080/live/neimenggustv/.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
甘肃卫视,http://39.134.32.102:6610/270000001111/1110000322/index.m3u8?IASHttpSessionId=OTT
广西卫视,http://39.134.115.163:8080/TVOD/88888910/224/3221225731/index.m3u8
广西卫视,http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8?icpid=88888888&from=30&hms_devid=1452
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
重庆卫视,http://58.222.75.102:9901/tsfile/live/1015_1.m3u8
重庆卫视,http://39.134.65.208/PLTV/88888888/224/3221225502/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225734/index.m3u8
江西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225746/index.m3u8
山西卫视,http://39.134.65.208/PLTV/88888888/224/3221225496/index.m3u8
四川卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225733/index.m3u8
山西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225730/index.m3u8
青海卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
宁夏卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225726/index.m3u8
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
新疆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225725/index.m3u8
西藏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225723/index.m3u8
海南卫视,http://111.13.42.234/PLTV/88888888/224/3221226427/1.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
西藏卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225723/index.m3u8
海南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8

🐰  8 M,#genre#
CCTV16-4K,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv16hd4k/15000000/mnf.m3u8
CCTV-4K,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv4k/15000000/mnf.m3u8
欢笑剧场4k,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/hxjc4k/15000000/mnf.m3u8
CCTV1 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV2 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv2hd8m/8000000/mnf.m3u8
CCTV3 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv38m/8000000/mnf.m3u8
CCTV4 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv4hd8m/8000000/mnf.m3u8
CCTV5 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv58m/8000000/mnf.m3u8
CCTV5+ 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv5phd8m/8000000/mnf.m3u8
CCTV6 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv6hd8m/8000000/mnf.m3u8
CCTV7 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv7hd8m/8000000/mnf.m3u8
CCTV8 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv8hd8m/8000000/mnf.m3u8
CCTV9 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV10 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv10hd8m/8000000/mnf.m3u8
CCTV11 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv11hd8m/8000000/mnf.m3u8
CCTV12 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv12hd8m/8000000/mnf.m3u8
CCTV13 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8
CCTV14 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctvsehd8m/8000000/mnf.m3u8
CCTV15 8M,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cctv15hd8m/8000000/mnf.m3u8
